j1, j2, j3, j4, j5, j6, j7,
2.12053,0.705684,-1.68802,1.80826,2.04553,-0.081636,-2.94014,
2.54005,1.81592,-0.464987,2.02293,-2.19604,-1.19283,0.35805,
2.20593,1.39887,0.269272,1.16955,2.18232,1.70128,-2.0942,
0.915141,-0.17148,-0.715374,-0.727755,1.51755,1.1954,-2.12143,
-0.568864,-0.407112,-0.694668,1.30631,-2.83933,-0.811166,2.73267,
-1.60144,-0.663095,2.24726,-1.32729,0.513148,1.21168,-2.32477,
-2.46862,0.325662,2.5975,0.936193,-2.82629,-1.89622,-1.33481,
-2.45388,-1.8601,1.14315,-0.561532,-1.91071,-0.248734,-1.90162,
1.92725,0.405324,-2.57115,0.0889161,0.946957,0.275771,-1.72466,
-0.158919,-0.921407,-2.54104,2.04954,-1.86913,0.352778,-0.406827,
2.33303,0.308509,-1.38314,1.67606,-0.377287,-1.38961,0.151288,
0.219009,0.585289,-0.669855,0.612288,-0.808297,0.87949,2.01678,
-1.32005,-1.43772,-2.2122,0.327889,2.75679,-0.921721,-2.42205,
2.2189,0.926542,-1.1585,1.497,2.93581,-1.62463,-2.15043,
-0.645458,-0.92339,-1.5557,0.877587,0.239134,0.166372,0.73006,
-2.29161,-0.484594,-0.730224,-1.13829,0.757048,1.11415,0.39046,
-2.0921,-0.968522,0.974059,1.42462,2.87289,1.62441,1.40878,
-2.6973,-1.43643,-1.60657,0.176499,1.1555,-0.0804255,1.57431,
-2.46993,0.235829,-0.57752,1.36281,1.77759,0.001388,1.14584,
-2.83122,-2.0327,2.73064,0.813776,0.25032,0.120943,-2.41958,
0.608926,-1.10462,0.274827,-0.0307733,1.22292,-0.383891,-1.74582,
-0.862338,-1.02862,-2.44724,-0.3858,-1.76754,-0.510407,-0.643021,
-1.87269,-1.63596,1.78483,0.744626,1.32843,1.09203,-0.668425,
-0.47386,-1.71465,-0.200243,-2.01904,1.44814,0.265235,-2.03545,
-1.13909,-0.977248,2.69851,-1.02942,-1.36039,1.28955,-2.44479,
-0.348082,-0.549837,2.47462,0.302777,2.59312,0.343733,0.68258,
-2.85908,-0.41443,2.28513,-0.193847,-2.34642,1.58642,-2.89492,
-0.596989,-0.984882,-1.49163,-0.824162,-2.81426,-0.670046,0.310685,
-0.699001,0.212919,-0.0883971,0.456293,-2.47722,0.989083,-1.48442,
1.48275,1.96598,-1.59348,1.86565,0.287895,1.35285,-2.20341,
0.69371,0.0668029,0.833173,0.560481,-0.896477,-0.482524,-2.00826,
-2.47978,-1.17266,1.91331,0.87712,-0.525096,-1.06999,0.0317372,
-0.419422,-0.727904,0.830323,-1.07738,1.81382,0.0255186,0.802062,
-0.82262,-1.60049,0.421525,-0.739343,1.68458,0.981732,0.706105,
0.733346,1.37541,1.08906,0.491708,-2.07539,-2.07705,-2.3068,
-0.00986237,-0.0853596,0.171748,0.48169,-1.5157,-1.86734,-2.93981,
1.44688,-0.395822,1.7161,-1.58102,-1.90241,-1.27468,1.60178,
1.21673,0.14392,2.19342,-1.26296,-2.46318,-1.22937,1.96559,
2.52377,1.69912,1.23609,-1.31935,-1.43391,-0.468203,-2.01024,
-1.0874,-0.394361,-0.490968,0.351902,1.41637,1.44094,1.35434,
-1.04261,-1.03917,-1.9408,1.76582,-2.4107,-1.06994,0.882609,
-0.749464,-1.60378,-1.71727,-0.575804,-0.331751,-2.07048,2.27398,
-2.23524,0.703305,1.56413,0.955384,2.6658,0.903371,-1.16586,
-0.558217,-1.24112,-2.45456,-1.44836,1.26222,-0.125491,1.6095,
-1.86711,-1.61023,-1.26091,1.27795,-1.12702,-1.16246,-1.90999,
-0.848663,-0.610347,1.15662,-1.87925,1.26988,1.69313,-1.50025,
-1.60566,-1.51485,-2.01164,-0.113863,2.01135,0.544331,-1.65122,
-0.826831,-0.0784307,2.39194,-1.95583,-2.86314,1.03913,2.22773,
-0.846916,-0.392817,1.14744,1.92628,0.532792,1.53074,-2.35638,
1.14252,0.933182,-2.21586,-0.00908435,1.95051,-1.57799,2.90158,
0.665374,-0.52827,-2.31302,1.52527,-1.22844,-0.875443,-2.61158,
-2.94506,0.799763,-1.89217,-1.88629,2.36316,0.959744,-0.189008,
1.98254,1.04205,2.57984,-1.60849,0.94905,-0.450046,1.11899,
-1.86755,-1.92901,2.25211,1.7744,2.80117,-0.530031,-1.91296,
0.156822,0.385719,1.46229,0.428771,0.842663,-0.853466,2.19651,
2.31292,0.373974,-0.536958,1.12174,1.7664,-0.301112,2.71778,
1.80427,0.630448,1.2041,-2.08082,0.447646,2.05861,-0.452249,
2.36036,0.954693,1.025,0.496214,-1.94833,1.51116,-1.54789,
-1.09328,-1.94392,-2.85726,0.495668,-2.39918,-1.94524,-0.0691983,
-2.20277,0.752334,0.582016,0.426873,0.468713,-0.279123,-0.476623,
-2.94879,-1.40786,1.16419,0.510679,-2.79628,-1.59605,-1.71747,
-0.922141,-1.54944,-2.20492,-1.72784,0.641077,-0.0781023,0.0985152,
-0.570134,-1.3512,-0.967487,-1.90777,1.0385,1.16793,-0.620175,
-0.541752,-0.613272,-0.230278,0.382272,-0.359367,0.937015,0.0719042,
0.176572,-0.794268,-0.570949,-0.0911063,1.59782,2.0421,0.00774868,
0.145688,-0.214419,-1.25374,0.958482,-0.996054,-1.40215,-3.02192,
-0.476452,0.175552,-0.974478,1.15276,1.27638,-1.50198,-2.68732,
-0.293345,-1.50695,-0.781918,-1.9987,2.89389,-1.48413,2.03735,
1.03503,-0.911894,1.84385,-1.81911,-2.75733,1.54273,0.508962,
-0.686153,-0.634853,-2.02735,0.990413,2.83549,-0.439305,2.87632,
0.0639052,0.0286456,-0.412791,1.52823,1.76497,-0.598609,3.00755,
-2.90052,-0.731477,-1.89293,0.58698,-2.76457,-1.62935,-1.51119,
2.57804,1.32244,-1.99503,-0.342467,-1.85718,-0.0606976,2.14243,
2.01853,0.523029,0.656586,-1.34558,-1.30545,0.783339,-1.7572,
-0.469784,-0.453564,0.198897,-1.90539,-0.286299,1.27433,-1.23713,
0.198206,-0.360193,1.1186,0.360029,-0.165302,0.883223,-0.906766,
-1.35213,-1.04743,-2.26769,-0.0618652,0.520441,-1.87816,-1.12794,
-0.952941,-1.58943,0.0945795,-1.06478,0.0887267,-0.490244,-1.83786,
0.0573461,-1.27072,-0.472621,0.956283,-2.91301,-0.748309,0.0276424,
2.39365,1.10183,1.16132,0.93789,1.41914,-1.92758,1.23345,
-0.75485,-1.26185,-1.80989,-1.18981,-2.20723,-0.584105,1.44895,
0.191899,-0.175073,-0.697429,1.2336,0.808744,1.25164,0.673548,
-2.52696,-1.21135,-0.0157927,1.8718,-1.44269,1.81172,1.35306,
0.270775,-0.44097,-0.56935,-0.97711,0.132679,-0.487403,1.96994,
-0.393238,0.19946,-0.273246,0.0315567,-2.22304,-1.47078,-0.0560775,
0.640287,-0.830905,-2.21261,1.22396,2.1175,0.26974,-2.26415,
-2.85509,-0.57979,2.24829,0.498146,0.29813,1.09671,0.963706,
0.719218,0.287527,-0.202907,1.3798,0.57756,-0.688387,2.05151,
-2.61816,-0.514421,1.34469,-0.861367,1.57994,-1.62078,-2.25307,
1.56986,1.28743,2.21686,-0.899826,-2.21047,1.20137,1.67397,
-0.399786,-1.80585,2.08764,1.69638,0.038937,-0.921696,-1.42916,
-2.02055,0.576157,0.736075,0.224476,-1.5028,0.768346,-1.76335,
0.228042,-1.43338,-2.18743,-0.214623,2.82825,0.652275,0.318678,
0.192796,-1.76057,2.34544,1.25926,-2.78776,-1.08664,-1.61609,
-1.20043,-0.350689,2.20093,-1.94507,-2.61187,1.25215,-1.16004,
-0.604342,0.108697,0.404121,-0.228257,1.2127,-1.18396,1.00526,
-0.261523,0.414489,-1.54866,0.760591,0.679708,-1.99195,-2.49123,
-2.65813,-1.37241,1.93639,0.857419,0.107957,0.436335,-1.32916,
-0.275254,-0.347664,-0.232788,1.36308,-1.47628,-0.511463,-1.61681,
0.873891,0.283587,2.45989,-2.00925,-0.419302,1.00839,2.24675,
1.155,-0.669041,0.659409,-0.508335,-0.766085,0.224638,2.49628,
0.467486,1.46452,1.92935,0.665502,1.33691,0.761107,-2.05064,
-1.78554,-1.64285,0.94328,-1.73944,1.62866,1.75397,2.54985,
-1.58483,-1.25783,-0.0232072,0.107971,-1.03548,-0.440779,0.105608,
1.86496,0.136187,2.80673,-1.96414,1.97693,-1.79641,2.25111,
1.63568,-0.0246282,0.241311,-0.798984,1.7307,-1.03331,2.85493,
-2.68073,-0.816469,0.0474736,0.884366,2.32187,0.863518,-0.372414,
-0.510137,-2.08875,0.643108,-1.56366,-1.5772,-0.156731,1.16089,
0.352256,-0.925892,1.66129,-0.47838,1.99843,1.07788,2.54453,
0.522531,0.324046,1.88119,-0.145753,-1.70828,-1.34979,0.812917,
-0.841463,-0.0548691,0.313888,-0.539173,0.959935,0.314726,1.87877,
-2.83985,-0.514512,-2.49102,-1.59657,-2.86923,1.21926,0.478362,
-0.426531,-1.41859,-1.84721,1.31525,-0.30298,1.56477,-0.275837,
0.701677,1.13578,0.840274,0.755948,1.73326,-0.418139,0.758579,
1.9711,1.263,1.80738,-0.515248,-1.59769,1.04639,-1.08759,
-0.331166,-0.295085,0.807815,1.81063,-2.52242,1.74489,1.44236,
-1.479,-1.22929,1.85364,-0.57592,-2.95859,-1.52184,1.6585,
-1.61637,-1.58412,-1.58969,-1.9122,-0.768169,1.99303,-0.725328,
-1.14016,-1.35344,0.119588,-0.414398,1.50442,-1.51743,0.116937,
-2.93777,0.419755,-2.80553,-0.285133,-2.14671,-0.845664,-0.892113,
-1.00448,-1.49446,-1.91803,1.34489,1.66192,1.78595,-0.781507,
-1.0791,-0.361711,-2.1148,-0.488358,-2.32196,1.444,-2.72076,
-0.64119,-0.276869,-1.71366,-1.37588,-1.25025,-1.84572,0.0693184,
-1.70918,-0.27148,2.08087,1.82257,2.71994,0.448115,-1.14321,
0.581433,1.17153,-0.134179,0.870478,0.671804,1.3169,1.01023,
1.6805,0.504768,-0.0164038,-1.53936,-1.86444,-1.49774,-1.32755,
1.51933,0.401677,-0.0530563,1.0334,-2.29748,-0.654154,0.213189,
-1.62629,-1.35863,-1.23114,0.0213419,-2.064,0.259774,-1.84581,
-0.964431,-1.03825,-2.36667,0.270182,-0.389103,1.53659,0.153984,
1.17939,-0.503665,1.708,-1.32059,1.58834,-1.40677,2.7269,
1.62357,1.58458,-1.50166,-1.80295,-2.53224,-0.649645,1.70025,
0.255106,0.407606,-0.611096,-1.20161,-0.259946,-0.95606,1.94531,
-0.0815144,-0.113177,1.12213,-0.0392055,1.20085,-0.570386,0.48191,
-1.89935,-0.591318,0.0756164,0.544359,-2.23159,0.954947,-2.06243,
0.419055,-0.361832,-0.410773,0.748219,1.39689,-0.478499,-0.814952,
-2.12016,-0.716764,2.31264,1.20113,0.460741,1.18159,1.12435,
-0.73812,-2.01755,-0.815798,-1.80124,-2.42552,0.293467,2.13456,
0.103696,1.25908,-0.551815,0.938935,2.7151,-0.506249,1.69816,
0.393817,-0.772668,-1.82091,-0.317157,-2.1113,-0.829796,0.0734098,
2.65886,1.02741,1.34819,-1.4861,-2.44152,1.20981,1.81571,
2.15463,1.17717,2.20282,0.888041,1.24411,-1.3716,0.251436,
-2.33499,-0.410635,-2.14022,0.28101,0.50384,0.480984,2.40766,
2.34115,1.06514,0.884032,-2.03779,1.01803,-1.37217,-0.877761,
-1.45071,-1.84125,-1.55637,-1.42796,-1.73092,-1.14195,-2.60832,
0.737547,0.767167,1.78534,-1.27216,0.0592866,-0.919936,-2.50519,
2.54193,0.827234,-1.11799,0.0928154,1.08291,1.939,2.84642,
1.95399,0.593653,2.01347,-1.31966,0.25489,0.354841,2.79335,
2.12591,0.60745,0.294279,-0.226226,2.47229,-2.08194,2.33461,
2.61348,-0.00584288,2.10011,1.06132,-2.62114,0.531399,-1.6521,
-2.14688,-1.42651,2.0737,-0.769374,-1.26008,-0.255972,-1.93055,
2.62169,1.45173,-0.112651,-0.920847,2.2788,-1.39961,-1.43252,
0.846235,0.691889,2.33519,-0.537937,-1.18349,0.683469,-1.49993,
-1.34211,-1.3977,-0.340978,0.411377,0.756715,-1.93049,3.01085,
0.550186,0.212745,1.50498,-1.31203,-1.55233,-0.10938,-1.45175,
-1.64777,-0.43746,1.96548,1.53925,-2.31168,-0.00398665,0.949755,
1.78355,1.70931,2.34208,0.0228886,0.595959,-0.00656471,-1.25284,
-0.181885,0.655248,2.01817,-0.72751,-0.40469,0.991197,0.638156,
-0.106026,0.652418,-0.654678,-0.321432,-0.642085,1.17494,-2.35024,
1.18063,0.52943,1.67901,0.401224,2.34437,1.39755,-0.874029,
0.275685,1.65372,-1.18984,0.554368,0.919055,0.309157,2.94662,
0.667079,0.909773,2.89913,0.720291,-0.583878,1.19501,2.90226,
-1.55756,-1.19153,2.43944,0.470195,-1.21422,0.705362,-1.23693,
0.86596,1.40953,1.824,-1.89472,2.26671,0.325325,2.13238,
-1.36499,-1.08195,-0.0248844,-1.24829,0.358539,-1.29706,2.4495,
1.29871,0.503365,2.15035,-0.572316,0.308409,-0.834381,1.4149,
-0.193581,-1.42261,-1.17046,-0.0803673,-0.114087,-0.545275,-2.3273,
0.184111,1.10177,-0.499071,0.13174,1.25904,0.21455,-0.195331,
0.63434,-0.198308,-1.22183,-0.0806854,1.01694,-1.37257,-2.79443,
-1.58369,0.21199,1.70216,1.91796,-2.36495,0.00508788,-0.191753,
-1.58658,-1.36396,2.22325,1.11456,-0.178637,-0.626174,0.47014,
2.56316,0.615991,-0.918898,-1.41815,-2.69026,-0.257813,0.0896134,
-0.263992,-0.183322,1.12756,1.05587,-1.45344,1.03938,0.25039,
1.78235,1.55182,-1.38652,1.30211,0.0880051,1.90962,1.91816,
-2.33054,-1.25095,0.833844,-0.402134,-2.39706,-1.03877,2.413,
-1.13762,-0.339742,1.76144,-0.620928,-1.91298,0.808101,0.317064,
-0.331557,-1.68345,0.770265,-0.0840354,-1.61485,0.9747,1.48761,
-1.66279,-0.818739,1.53662,-0.798227,-0.503784,-2.04419,-3.02671,
-1.38039,-0.0387837,2.29828,0.394283,0.0642902,-0.994803,1.31747,
2.83621,-0.0143137,0.913181,-0.669517,1.5837,-0.826695,1.92075,
-2.27585,0.054552,2.87855,-0.317672,-0.365751,1.51264,2.21917,
-1.38696,-1.32894,-1.92974,-1.94504,-2.09167,0.150601,-2.01488,
1.0059,-0.0173572,1.58017,-1.79538,-0.224063,1.0012,0.307153,
-2.54586,-1.62876,-1.52368,-1.63313,0.0421085,1.43525,0.848048,
-2.18242,-1.28736,2.43839,-1.14312,-2.74302,-1.64,-0.281061,
0.221139,-1.885,1.01482,-1.03595,-0.589477,0.377505,0.0228712,
2.15995,0.0418093,-0.143003,-1.70292,1.9385,0.7081,-1.59696,
-0.358198,-0.89138,0.233948,2.0246,0.783558,1.84048,-0.0494587,
-0.134923,-0.696313,-0.231746,1.84834,0.592165,-0.492462,-2.10305,
1.38416,0.678327,1.91656,0.913579,-0.0944131,-0.0557256,-2.79966,
-1.42603,-1.7456,0.0114124,-2.0227,1.61418,-1.26844,-0.0115863,
-0.782023,-0.686977,1.10599,0.577321,0.939406,-0.913816,1.22287,
2.71565,1.29072,-0.441525,0.212637,0.54134,1.09495,-2.50658,
-0.823211,-0.587747,0.758101,-1.01677,-2.82546,-1.87019,-0.47678,
0.0520844,1.28626,-1.58578,-0.40022,-0.000790323,-0.188801,-0.765913,
-0.865756,-1.55899,2.71062,0.0795838,-1.0001,1.96861,-0.769686,
-0.527813,-1.396,-2.30096,1.33894,0.417739,-1.4053,0.922178,
-2.78644,1.64799,1.23527,1.29996,-2.15427,-1.20514,2.80786,
-1.63728,-1.34911,-1.0471,2.07783,-1.19898,1.7383,-0.975811,
-0.129588,-1.33626,-1.94783,-0.560572,2.87356,1.51662,1.47238,
-2.7933,0.904217,2.35024,0.893034,-2.63425,-0.0232276,2.1973,
0.269939,-1.38667,-0.293496,-1.60109,-0.0705457,1.00081,-0.885201,
-1.35776,-0.399052,2.35747,0.979532,-0.329442,1.68384,-0.754775,
-0.939829,-1.55934,-0.710755,-0.988829,-2.55719,2.08755,-0.295677,
-0.097764,1.14661,0.798135,-0.0210576,-1.4481,-1.45723,-2.19452,
-2.66448,0.325659,-0.151795,0.332067,1.27816,-1.6799,0.471348,
-0.30721,0.266876,-1.25642,0.397531,1.57732,1.55978,0.909434,
-0.883473,-1.87707,1.50442,0.524315,0.245298,-0.200261,1.37588,
-2.70041,-0.749783,0.410121,-0.0714001,1.90933,0.21376,1.03733,
1.96441,0.0168932,-0.0201635,-1.94803,-0.607649,-1.09979,-2.90171,
-1.31402,-1.14929,2.7586,0.623254,-2.39195,1.89786,-0.578355,
-2.41336,-0.719005,1.67241,-0.912073,-1.70222,-0.284286,-0.688803,
0.830993,-0.269053,-2.35217,0.227187,0.770321,-1.43183,-1.4213,
-0.6925,-0.106977,1.97469,-1.51903,1.06384,-0.328803,-1.05402,
-1.00423,0.0225836,-2.42296,-1.29228,-1.3943,0.981129,-0.346287,
0.333136,-0.416449,-2.07193,1.2296,2.90116,1.69594,0.23675,
-0.690359,-1.35015,-0.457836,-0.360778,0.973573,0.40165,2.87518,
2.1081,0.479027,1.41503,0.913454,0.534978,-1.19705,-0.901614,
0.517006,0.623126,-0.364877,-1.12549,-0.747294,1.93607,-1.12534,
1.54055,0.86987,2.32441,1.72091,-2.69827,-1.19426,2.82346,
-1.58436,-1.42834,1.25518,0.0855164,2.52127,0.613098,2.88575,
0.854501,2.07339,0.585129,1.03468,-1.70066,-1.76478,-2.02346,
2.48517,-0.0500231,1.27112,-0.498542,1.88774,-1.06464,-2.03265,
2.6857,1.27491,2.39863,-1.35254,2.75479,0.0391619,-2.70028,
1.15494,0.538829,0.766525,0.327932,-0.372373,1.25226,0.404664,
2.74788,0.0731556,1.11054,0.764677,1.52734,-2.00118,1.28642,
2.92298,0.0887801,2.46111,-0.233445,-1.75316,-1.59111,2.97697,
2.61262,0.678749,-0.8788,1.68349,-1.86826,0.251411,0.347554,
-1.49945,-0.00214093,-1.30791,0.702892,-0.509545,-0.307181,-0.166417,
-2.26263,-0.522966,0.349825,1.52823,-2.95528,-0.522483,-1.03607,
2.09221,0.610802,-2.62791,1.09987,0.898151,0.138819,0.861097,
2.58868,0.408549,1.37764,-1.28346,2.87218,1.9261,-0.145084,
-2.58841,0.316603,1.29811,0.420175,0.227858,1.11584,1.32961,
-2.48241,-0.194255,1.55483,-0.419221,1.68885,1.36033,-0.777746,
2.83229,0.67197,-1.41755,-0.735493,0.0538587,1.53008,-2.62836,
0.143573,0.320594,2.22473,-1.113,1.27049,1.58116,2.15318,
1.71875,0.577686,1.46192,0.0179362,-1.98313,0.0362392,1.52125,
1.79953,1.07365,1.20509,-1.05112,1.24447,1.3186,1.38735,
-0.645349,-1.25942,2.10524,-1.9,-2.79104,1.72577,-0.282469,
0.420538,0.24025,2.18398,0.0134584,-0.329628,-1.43667,2.65211,
0.0034366,-2.055,2.19682,0.664867,1.65565,-1.623,-2.33929,
0.561589,1.02047,2.57504,1.07545,2.3734,1.26073,1.17593,
-1.28151,-1.22187,1.95896,-0.838185,1.63952,-0.767217,0.299718,
2.42532,0.55694,1.34502,-0.785351,2.0741,-0.785593,-2.79183,
-0.258764,-0.891827,1.24561,0.807143,0.401932,-1.13301,-1.45249,
1.65169,1.76246,-0.0150452,-0.276758,1.03482,1.24377,-0.0525365,
1.11763,0.314734,1.99336,1.81624,0.511192,-1.58339,0.539276,
0.0439509,0.946148,2.09024,-1.06502,1.61185,1.98355,-2.35129,
-0.0237758,0.342784,2.93654,0.0526859,-0.43198,-1.20789,2.24356,
0.132993,-0.121829,-0.824298,-0.541755,0.676223,1.61614,0.700619,
0.250621,0.71785,-2.51038,-0.341169,-2.93461,-1.41568,-0.972079,
-0.239582,-0.166757,-2.35877,-0.438443,-2.20158,0.699418,1.52405,
-0.855141,-0.926235,1.98319,0.335629,-1.93128,0.719094,1.21162,
1.09622,0.317477,1.59366,-1.70352,0.290503,0.360353,0.588319,
-2.83131,-1.86215,2.96319,-0.0039802,0.178128,0.837806,1.78738,
-2.90375,-0.174926,1.86009,-0.438385,-2.22916,1.81926,1.42756,
-1.47456,-0.439763,0.327666,0.0748399,0.150162,-0.284167,-2.30552,
0.752626,-1.01731,-0.962112,1.42301,-0.210459,-0.676095,2.30499,
-1.2562,0.227135,0.297112,1.58682,-0.467937,-0.607836,1.85096,
1.38569,0.404308,-1.13443,-0.608792,-2.11393,2.03071,-2.91653,
2.59958,0.707631,-2.53899,-1.83268,0.910852,2.07111,1.23112,
-2.01071,-1.42303,2.07702,0.724068,-1.74182,-0.801008,-1.53936,
-2.66564,0.792727,1.06118,0.341676,2.04284,1.20774,2.34844,
2.68218,1.05131,1.12242,-0.59775,1.35852,1.20718,1.27125,
-1.07125,-0.970149,-2.00862,1.81488,-1.57344,1.29386,1.96647,
-2.5777,1.23943,0.812176,-0.2711,-1.54106,-0.161179,-1.72911,
0.311797,-0.996809,-0.779156,1.46171,-0.557219,0.0441227,2.80626,
2.69844,1.89449,-1.43216,1.41867,1.39397,1.07299,0.25796,
1.90397,1.40337,-2.57655,0.883002,2.34539,-1.59842,-2.43733,
-0.846824,-0.192509,-2.59927,1.46497,1.99605,-1.14289,-1.66791,
-0.096121,0.872251,-0.379273,1.36621,0.852041,-0.0788193,1.22312,
0.321065,-0.872424,2.51693,0.494261,1.90925,0.709283,-2.04458,
-2.72829,0.00387263,-1.30313,-0.364576,2.40007,-0.0548291,2.00624,
-2.75864,-1.23376,-0.456158,0.922381,-1.01276,-0.677609,-2.1767,
-0.0549723,-0.751943,-0.88208,0.710598,-2.68692,0.0447315,-2.59972,
-2.93775,0.130359,-0.349603,-1.28612,-2.16043,0.937888,2.37436,
2.32467,1.47699,-1.54773,-1.49957,2.8488,-0.701168,0.298268,
-0.0577451,0.390921,2.67549,-1.10636,-2.86508,-1.1796,0.691616,
-1.49813,-1.51344,1.98338,1.4403,2.21966,-1.53184,-2.76094,
0.760681,1.05399,-1.8072,0.0461064,1.16939,1.39855,-1.46476,
-0.577359,-0.578224,-1.19127,-0.482477,-1.46194,0.296379,-2.3869,
2.86251,0.254735,2.75302,-0.11925,2.07605,-0.227763,2.70868,
-0.64257,-0.575741,-2.93905,1.01957,1.10944,-0.171345,1.31943,
-1.73905,-1.80294,2.23516,-2.07007,-2.6034,0.653336,-0.556155,
-1.73708,-1.27567,-1.21054,-1.37169,0.139206,-0.362458,-0.718997,
2.83315,0.692676,2.44083,-0.421874,2.04187,-0.0689385,-0.210146,
-2.57957,0.509326,-1.19898,-2.0245,1.8642,-1.54555,-0.647606,
-0.0220197,0.0327177,-1.95,-0.964846,-0.726684,-1.26678,-2.13586,
-0.828986,-1.61808,0.699499,0.678423,1.68941,-1.60557,1.88455,
-0.69906,-0.856393,-0.663971,-0.974661,-0.742811,1.10177,-2.95141,
-2.13835,0.602314,0.783941,0.194961,-1.30881,0.500175,-1.42961,
-2.27242,-0.917434,-0.756821,-1.0698,2.74645,-0.274973,-0.274338,
-1.76638,-1.30783,-0.223683,0.912951,1.23527,1.49628,2.72746,
-0.747316,-0.51034,2.19224,1.04065,0.337591,-0.149044,-2.34114,
-1.18636,-0.395214,0.553666,-1.30102,-2.1619,1.12666,0.456789,
1.14981,0.417781,-1.74911,1.48933,2.46795,1.51269,0.166181,
-0.81451,0.166271,-0.953414,0.934724,-0.691539,-0.764698,-2.00663,
-0.107719,0.720302,-0.706528,0.633292,-0.376022,0.98346,-1.98306,
-0.560889,-0.426381,-2.73771,-0.316483,-1.42402,0.521154,1.01443,
-0.357605,-0.0997634,-1.55807,0.184334,-0.503867,1.64993,-1.13124,
1.73354,1.44655,-2.01868,-0.226951,2.06919,-1.76027,-0.801681,
-1.36753,-1.68682,-2.94832,1.97187,-1.52403,-1.88561,1.0057,
0.744471,1.66368,0.0766307,1.18155,0.902908,0.940482,-1.2142,
1.50839,0.786064,2.34679,-0.124561,0.616678,-0.0910374,-0.761653,
0.44533,1.01658,-0.253188,-0.446581,0.566042,-0.752474,-0.20925,
0.0827445,-0.928329,-2.76389,0.365733,-2.54372,-1.85972,1.51291,
-1.37126,-0.605665,-1.37474,0.39359,2.70206,-1.60167,-1.58998,
-0.529151,-1.14897,-2.95449,-0.748384,2.61688,-1.71126,0.634967,
-1.76968,-0.109895,-2.33931,0.296743,1.23454,-0.738054,-1.48488,
-0.0567763,-0.143949,-0.714627,-0.587076,2.08861,-1.28087,-1.79655,
1.21792,-0.129251,0.735954,-2.00001,2.47958,1.03534,-2.51696,
0.160011,-0.299379,1.57317,-0.403342,-0.401074,0.855245,2.42386,
1.67959,0.189239,-0.0806247,1.06367,-0.135454,0.933059,-1.59706,
1.37194,-0.326037,-2.26432,1.62998,2.61086,1.16686,-0.81879,
1.55876,-0.793696,1.71787,-1.74915,0.102543,-0.391807,-1.12983,
1.02854,1.68127,-2.13551,-0.174179,-1.97344,1.83776,-1.50359,
-1.29006,-1.03919,2.52562,-1.94998,-2.4766,-1.80241,-0.0500748,
2.0971,0.909321,-0.41671,-1.06157,-1.22383,1.9491,-1.20183,
1.09213,-0.747228,1.47444,-0.651182,-0.090255,-0.0688444,-0.447113,
0.906109,1.87883,-0.748584,1.19277,-0.129376,1.47956,-1.06614,
0.0309482,0.595978,-2.27661,-0.604509,-2.26598,0.651588,-0.0177443,
1.68045,0.502636,-2.17143,0.901408,-2.47932,1.6324,2.2771,
-1.95565,-0.41463,-0.874377,-0.589378,-1.80458,-1.66062,0.375263,
-2.78709,-1.30531,2.21428,0.248656,-1.63245,1.24441,2.56256,
-0.868864,-0.479235,0.130313,2.00799,0.976305,-0.483771,-1.21129,
-0.580596,-0.734245,1.5031,-1.44787,-2.81364,-1.02619,1.24065,
-0.538028,-0.314714,-0.276064,-0.969792,-0.730638,-0.401841,-0.805829,
1.15689,0.674636,2.64984,0.920967,2.52168,-1.73567,-0.605787,
-2.94375,-1.43143,1.10886,-0.0919329,-0.665554,1.38625,-2.00413,
-0.474612,-0.264685,1.36959,-0.746947,-1.02829,-1.03758,2.37997,
1.29474,-0.0421307,0.436974,-1.48773,-0.585182,0.471697,0.688889,
-2.53766,-1.19741,-1.27609,0.956302,-1.03313,0.26645,2.10418,
-2.06974,-1.37169,-0.550391,0.198925,-0.0711749,1.7461,-0.610497,
-1.48035,-1.48333,0.75585,-1.16782,0.592523,1.89325,-0.662366,
2.95637,0.646831,-1.70278,0.947343,0.862492,0.408317,2.04536,
-0.189662,1.24841,0.516233,-0.640362,1.96027,0.435258,-0.188752,
0.503365,0.975235,-2.77033,1.33328,-0.537008,-1.14664,1.80356,
2.07099,0.756991,1.40061,0.964075,-2.35824,0.110504,-0.774363,
1.06074,-0.334152,-2.06992,0.357007,-1.62218,0.997869,0.0783569,
0.0989259,0.717773,2.03999,0.703392,0.618204,-2.04373,0.584805,
-0.223278,-1.01538,0.274105,-2.02918,-1.98553,1.38238,0.349434,
-1.93025,-1.41494,-2.65348,-0.63878,-0.739719,1.95917,-2.73317,
0.469108,1.0927,0.744578,-0.692414,-2.38669,-1.63667,2.83866,
1.36998,-0.00307935,-2.70262,0.198093,1.43219,0.56858,-2.06417,
-2.16843,-0.758244,-1.34791,-0.580287,2.87089,-0.856358,2.88864,
1.95104,0.583438,1.9374,1.23462,0.133832,1.57402,1.67141,
-2.76599,-1.29227,-2.39455,-0.43666,-0.792646,-0.213194,-0.188234,
0.232982,-0.19848,-0.426564,1.46134,2.63811,-1.90301,1.00201,
2.90935,1.53841,0.371021,0.765945,2.2364,1.71115,1.50793,
-0.0699042,1.27332,-0.164032,-0.171089,0.0511707,0.935895,-0.450025,
0.328582,1.6391,0.250481,0.477401,0.212142,1.09988,0.328995,
